Linux 4.15.0-121-generic (node2.pango-4.cloudslostore-pg0.utah.cloudlab.us) 	11/30/2020 	_x86_64_	(20 CPU)

12:40:54 AM   UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:41:55 AM 20001      8807      0.00 214268.00      0.00       0  mongod
12:41:56 AM 20001      8807      0.00 273928.00      0.00       0  mongod
12:41:57 AM 20001      8807      0.00   1408.00      0.00       0  mongod
12:41:58 AM 20001      8807      0.00     68.00      0.00       0  mongod
12:41:59 AM 20001      8807      0.00     92.00      0.00       0  mongod
12:42:00 AM 20001      8807      0.00   7608.00      0.00       0  mongod
12:42:01 AM 20001      8807      0.00  17872.00      0.00       0  mongod
12:42:02 AM 20001      8807      0.00  17260.00      0.00       0  mongod
12:42:03 AM 20001      8807      0.00  16764.00      0.00       0  mongod
12:42:04 AM 20001      8807      0.00  17412.00      0.00       0  mongod
12:42:05 AM 20001      8807      0.00  17536.00      0.00       0  mongod
12:42:06 AM 20001      8807      0.00  16832.00      0.00       0  mongod
12:42:07 AM 20001      8807      0.00  17528.00      0.00       0  mongod
12:42:08 AM 20001      8807      0.00  15676.00      0.00       0  mongod
12:42:09 AM 20001      8807      0.00  27800.00      0.00       0  mongod
12:42:10 AM 20001      8807      0.00  48908.00      0.00       0  mongod
12:42:11 AM 20001      8807      0.00  14740.00      0.00       0  mongod
12:42:12 AM 20001      8807      0.00  17604.00      0.00       0  mongod
12:42:13 AM 20001      8807      0.00  17548.00      0.00       0  mongod
12:42:14 AM 20001      8807      0.00  17548.00      0.00       0  mongod
12:42:15 AM 20001      8807      0.00  17856.00      0.00       0  mongod
12:42:16 AM 20001      8807      0.00  16900.00      0.00       0  mongod
12:42:17 AM 20001      8807      0.00  16976.00      0.00       0  mongod
12:42:18 AM 20001      8807      0.00  17364.00      0.00       0  mongod
12:42:19 AM 20001      8807      0.00 116936.00      0.00       0  mongod
12:42:20 AM 20001      8807      0.00  31412.00     24.00       0  mongod
12:42:21 AM 20001      8807      0.00  17304.00      0.00       0  mongod
12:42:22 AM 20001      8807      0.00  17212.00      0.00       0  mongod
12:42:23 AM 20001      8807      0.00  17460.00      0.00       0  mongod
12:42:24 AM 20001      8807      0.00  17588.00      0.00       0  mongod
12:42:25 AM 20001      8807      0.00  16876.00      0.00       0  mongod
12:42:26 AM 20001      8807      0.00  35616.00      0.00       0  mongod
12:42:27 AM 20001      8807      0.00  17084.00      0.00       0  mongod
12:42:28 AM 20001      8807      0.00  17800.00      0.00       0  mongod
12:42:29 AM 20001      8807      0.00  17176.00      0.00       0  mongod
12:42:30 AM 20001      8807      0.00  16580.00      0.00       0  mongod
12:42:31 AM 20001      8807      0.00  16380.00      0.00       0  mongod
12:42:32 AM 20001      8807      0.00 122784.00      0.00       0  mongod
12:42:33 AM 20001      8807      0.00  31600.00      0.00       0  mongod
12:42:34 AM 20001      8807      0.00  17652.00      0.00       0  mongod
12:42:35 AM 20001      8807      0.00  17496.00      0.00       0  mongod
12:42:36 AM 20001      8807      0.00  60436.00      0.00       0  mongod
12:42:37 AM 20001      8807      0.00 402032.00      0.00       0  mongod
12:42:38 AM 20001      8807      0.00  22448.00      0.00       0  mongod
12:42:39 AM 20001      8807      0.00  17696.00      0.00       0  mongod
12:42:40 AM 20001      8807      0.00  17384.00      0.00       0  mongod
12:42:41 AM 20001      8807      0.00  15508.00      0.00       0  mongod
12:42:42 AM 20001      8807      0.00  13456.00      0.00       0  mongod
12:42:43 AM 20001      8807      0.00  14784.00      0.00       0  mongod
12:42:44 AM 20001      8807      0.00  17704.00      0.00       0  mongod
12:42:45 AM 20001      8807      0.00  17236.00      0.00       0  mongod
12:42:46 AM 20001      8807      0.00  15936.00      0.00       0  mongod
12:42:47 AM 20001      8807      0.00     32.00      0.00       0  mongod
12:42:48 AM 20001      8807      0.00  10324.00      0.00       0  mongod
12:42:49 AM 20001      8807      0.00  17716.00      0.00       0  mongod
12:42:50 AM 20001      8807      0.00  17044.00      0.00       0  mongod
12:42:51 AM 20001      8807      0.00  17556.00      0.00       0  mongod
12:42:52 AM 20001      8807      0.00  17300.00      0.00       0  mongod
12:42:53 AM 20001      8807      0.00  16104.00      0.00       0  mongod
12:42:54 AM 20001      8807      0.00  16140.00      0.00       0  mongod
12:42:55 AM 20001      8807      0.00 218800.00      0.00       0  mongod
12:42:56 AM 20001      8807      0.00  17356.00      0.00       0  mongod
12:42:57 AM 20001      8807      0.00  17436.00      0.00       0  mongod
12:42:58 AM 20001      8807      0.00   7424.00      0.00       0  mongod
12:42:59 AM 20001      8807      0.00   9832.00      0.00       0  mongod
12:43:00 AM 20001      8807      0.00 124768.00      0.00       0  mongod
12:43:01 AM 20001      8807      0.00 303336.00      0.00       0  mongod
12:43:02 AM 20001      8807      0.00 248480.00      0.00       0  mongod
12:43:03 AM 20001      8807      0.00     60.00      0.00       0  mongod
12:43:04 AM 20001      8807      0.00    132.00      0.00       0  mongod
12:43:05 AM 20001      8807      0.00  10168.00      0.00       0  mongod
12:43:06 AM 20001      8807      0.00  16592.00      0.00       0  mongod
12:43:07 AM 20001      8807      0.00  17328.00      0.00       0  mongod
12:43:08 AM 20001      8807      0.00  36928.00      0.00       0  mongod
12:43:09 AM 20001      8807      0.00  17836.00      0.00       0  mongod
12:43:10 AM 20001      8807      0.00  17736.00      0.00       0  mongod
12:43:11 AM 20001      8807      0.00  16980.00      0.00       0  mongod
12:43:12 AM 20001      8807      0.00  17720.00      0.00       0  mongod
12:43:13 AM 20001      8807      0.00  26296.00      0.00       0  mongod
12:43:14 AM 20001      8807      0.00  17516.00      0.00       0  mongod
12:43:15 AM 20001      8807      0.00  16024.00      0.00       0  mongod
12:43:16 AM 20001      8807      0.00  17300.00      0.00       0  mongod
12:43:17 AM 20001      8807      0.00  17388.00      0.00       0  mongod
12:43:18 AM 20001      8807      0.00  17524.00      0.00       0  mongod
12:43:19 AM 20001      8807      0.00  17432.00      0.00       0  mongod
12:43:20 AM 20001      8807      0.00  17248.00      0.00       0  mongod
12:43:21 AM 20001      8807      0.00  30864.00      0.00       0  mongod
12:43:22 AM 20001      8807      0.00  35396.00      0.00       0  mongod
12:43:23 AM 20001      8807      0.00 117700.00      0.00       0  mongod
12:43:24 AM 20001      8807      0.00   6988.00      0.00       0  mongod
12:43:25 AM 20001      8807      0.00  17404.00     24.00       0  mongod
12:43:26 AM 20001      8807      0.00  17484.00      0.00       0  mongod
12:43:27 AM 20001      8807      0.00  17452.00      0.00       0  mongod
12:43:28 AM 20001      8807      0.00  17560.00      0.00       0  mongod
12:43:29 AM 20001      8807      0.00  16144.00      0.00       0  mongod
12:43:30 AM 20001      8807      0.00  16100.00      0.00       0  mongod
12:43:31 AM 20001      8807      0.00  17288.00      0.00       0  mongod
12:43:32 AM 20001      8807      0.00  26280.00      0.00       0  mongod
12:43:33 AM 20001      8807      0.00  17540.00      0.00       0  mongod
12:43:34 AM 20001      8807      0.00  16332.00      0.00       0  mongod
12:43:35 AM 20001      8807      0.00  17288.00      0.00       0  mongod
12:43:36 AM 20001      8807      0.00  81104.00      0.00       0  mongod
12:43:37 AM 20001      8807      0.00  17296.00      0.00       0  mongod
12:43:38 AM 20001      8807      0.00  17048.00      0.00       0  mongod
12:43:39 AM 20001      8807      0.00 163036.00      0.00       0  mongod
12:43:40 AM 20001      8807      0.00  17564.00      0.00       0  mongod
12:43:41 AM 20001      8807      0.00  15932.00      0.00       0  mongod
12:43:42 AM 20001      8807      0.00  17644.00      0.00       0  mongod
12:43:43 AM 20001      8807      0.00  16524.00      0.00       0  mongod
12:43:44 AM 20001      8807      0.00 187392.00      0.00       0  mongod
12:43:45 AM 20001      8807      0.00  17092.00      0.00       0  mongod
12:43:46 AM 20001      8807      0.00  16900.00      0.00       0  mongod
12:43:47 AM 20001      8807      0.00  17236.00      0.00       0  mongod
12:43:48 AM 20001      8807      0.00  16688.00      0.00       0  mongod
12:43:49 AM 20001      8807      0.00  16356.00      0.00       0  mongod
12:43:50 AM 20001      8807      0.00  51304.00      0.00       0  mongod
12:43:51 AM 20001      8807      0.00  17124.00      0.00       0  mongod
12:43:52 AM 20001      8807      0.00  67776.00      0.00       0  mongod
12:43:53 AM 20001      8807      0.00 198104.00      0.00       0  mongod
12:43:54 AM 20001      8807      0.00  16712.00      0.00       0  mongod
12:43:55 AM 20001      8807      0.00  17464.00      0.00       0  mongod
12:43:56 AM 20001      8807      0.00  16504.00      0.00       0  mongod
12:43:57 AM 20001      8807      0.00  17580.00      0.00       0  mongod
12:43:58 AM 20001      8807      0.00  17108.00      0.00       0  mongod
12:43:59 AM 20001      8807      0.00  17380.00      0.00       0  mongod
12:44:00 AM 20001      8807      0.00  19812.00      0.00       0  mongod
12:44:01 AM 20001      8807      0.00  94832.00      0.00       0  mongod
12:44:02 AM 20001      8807      0.00  17360.00      0.00       0  mongod
12:44:03 AM 20001      8807      0.00  16312.00     24.00       0  mongod
12:44:04 AM 20001      8807      0.00  58880.00      0.00       0  mongod
12:44:05 AM 20001      8807      0.00 271292.00      0.00       0  mongod
12:44:06 AM 20001      8807      0.00 332712.00      0.00       0  mongod
12:44:07 AM 20001      8807      0.00    108.00      0.00       0  mongod
12:44:08 AM 20001      8807      0.00    120.00      0.00       0  mongod
12:44:09 AM 20001      8807      0.00    216.00      0.00       0  mongod
12:44:10 AM 20001      8807      0.00  13792.00      0.00       0  mongod
12:44:11 AM 20001      8807      0.00  19160.00      0.00       0  mongod
12:44:12 AM 20001      8807      0.00  17324.00      0.00       0  mongod
12:44:13 AM 20001      8807      0.00  17440.00      0.00       0  mongod
12:44:14 AM 20001      8807      0.00  17680.00      0.00       0  mongod
12:44:15 AM 20001      8807      0.00  16604.00      0.00       0  mongod
12:44:16 AM 20001      8807      0.00  17220.00      0.00       0  mongod
12:44:17 AM 20001      8807      0.00  17128.00      0.00       0  mongod
12:44:18 AM 20001      8807      0.00  16876.00      0.00       0  mongod
12:44:19 AM 20001      8807      0.00  17364.00      0.00       0  mongod
12:44:20 AM 20001      8807      0.00  17520.00      0.00       0  mongod
12:44:21 AM 20001      8807      0.00  17844.00      0.00       0  mongod
12:44:22 AM 20001      8807      0.00  16972.00      0.00       0  mongod
12:44:23 AM 20001      8807      0.00  17756.00      0.00       0  mongod
12:44:24 AM 20001      8807      0.00  17728.00      0.00       0  mongod
12:44:25 AM 20001      8807      0.00  86936.00      0.00       0  mongod
12:44:26 AM 20001      8807      0.00  17484.00      0.00       0  mongod
12:44:27 AM 20001      8807      0.00  16272.00      0.00       0  mongod
12:44:28 AM 20001      8807      0.00  17304.00      0.00       0  mongod
12:44:29 AM 20001      8807      0.00  17348.00     24.00       0  mongod
12:44:30 AM 20001      8807      0.00  16388.00      0.00       0  mongod
12:44:31 AM 20001      8807      0.00 121420.00      0.00       0  mongod
12:44:32 AM 20001      8807      0.00  17276.00      0.00       0  mongod
12:44:33 AM 20001      8807      0.00  16856.00      0.00       0  mongod
12:44:34 AM 20001      8807      0.00  17396.00      0.00       0  mongod
12:44:35 AM 20001      8807      0.00  17164.00      0.00       0  mongod
12:44:36 AM 20001      8807      0.00  17200.00      0.00       0  mongod
12:44:37 AM 20001      8807      0.00  94692.00      0.00       0  mongod
12:44:38 AM 20001      8807      0.00  52600.00      0.00       0  mongod
12:44:39 AM 20001      8807      0.00  16444.00      0.00       0  mongod
12:44:40 AM 20001      8807      0.00  17328.00      0.00       0  mongod
12:44:41 AM 20001      8807      0.00  17468.00      0.00       0  mongod
12:44:42 AM 20001      8807      0.00 174212.00      0.00       0  mongod
12:44:43 AM 20001      8807      0.00   5864.00      0.00       0  mongod
12:44:44 AM 20001      8807      0.00  17420.00      0.00       0  mongod
12:44:45 AM 20001      8807      0.00  17928.00      0.00       0  mongod
12:44:46 AM 20001      8807      0.00  16980.00      0.00       0  mongod
12:44:47 AM 20001      8807      0.00  17376.00      0.00       0  mongod
12:44:48 AM 20001      8807      0.00  17556.00      0.00       0  mongod
12:44:49 AM 20001      8807      0.00  17388.00      0.00       0  mongod
12:44:50 AM 20001      8807      0.00 164436.00      0.00       0  mongod
12:44:51 AM 20001      8807      0.00  17748.00      0.00       0  mongod
12:44:52 AM 20001      8807      0.00  17104.00      0.00       0  mongod
12:44:53 AM 20001      8807      0.00  17536.00      0.00       0  mongod
12:44:54 AM 20001      8807      0.00  17628.00      0.00       0  mongod
12:44:55 AM 20001      8807      0.00  58856.00      0.00       0  mongod
12:44:56 AM 20001      8807      0.00 142440.00      0.00       0  mongod
12:44:57 AM 20001      8807      0.00  17380.00      0.00       0  mongod
12:44:58 AM 20001      8807      0.00  12936.00      0.00       0  mongod
12:44:59 AM 20001      8807      0.00   4156.00      0.00       0  mongod
12:45:00 AM 20001      8807      0.00   8540.00      0.00       0  mongod
12:45:01 AM 20001      8807      0.00  18004.00      0.00       0  mongod
12:45:02 AM 20001      8807      0.00  16868.00      0.00       0  mongod
12:45:03 AM 20001      8807      0.00  36752.00      0.00       0  mongod
12:45:04 AM 20001      8807      0.00  92388.00      0.00       0  mongod
12:45:05 AM 20001      8807      0.00  17848.00      0.00       0  mongod
12:45:06 AM 20001      8807      0.00  16480.00      0.00       0  mongod
12:45:07 AM 20001      8807      0.00  79853.47      0.00       0  mongod
12:45:08 AM 20001      8807      0.00  17208.00      0.00       0  mongod
12:45:09 AM 20001      8807      0.00 122552.00      0.00       0  mongod
12:45:10 AM 20001      8807      0.00 211228.00      0.00       0  mongod
12:45:11 AM 20001      8807      0.00 320204.00      0.00       0  mongod
12:45:12 AM 20001      8807      0.00  34904.00      0.00       0  mongod
12:45:13 AM 20001      8807      0.00     64.00      0.00       0  mongod
12:45:14 AM 20001      8807      0.00    268.00      0.00       0  mongod
12:45:15 AM 20001      8807      0.00  11352.00      0.00       0  mongod
12:45:16 AM 20001      8807      0.00  18140.00      0.00       0  mongod
12:45:17 AM 20001      8807      0.00  29280.00      0.00       0  mongod
12:45:18 AM 20001      8807      0.00  18456.00      0.00       0  mongod
12:45:19 AM 20001      8807      0.00  18136.00      0.00       0  mongod
12:45:20 AM 20001      8807      0.00  17160.00      0.00       0  mongod
12:45:21 AM 20001      8807      0.00  17564.00      0.00       0  mongod
12:45:22 AM 20001      8807      0.00  16604.00      0.00       0  mongod
12:45:23 AM 20001      8807      0.00  27368.00      0.00       0  mongod
12:45:24 AM 20001      8807      0.00 120200.00      0.00       0  mongod
12:45:25 AM 20001      8807      0.00  17256.00      0.00       0  mongod
12:45:26 AM 20001      8807      0.00  16812.00      0.00       0  mongod
12:45:27 AM 20001      8807      0.00  17000.00      0.00       0  mongod
12:45:28 AM 20001      8807      0.00  17448.00      0.00       0  mongod
12:45:29 AM 20001      8807      0.00  17116.00      0.00       0  mongod
12:45:30 AM 20001      8807      0.00  16512.00      0.00       0  mongod
12:45:31 AM 20001      8807      0.00  17616.00      0.00       0  mongod
12:45:32 AM 20001      8807      0.00  17456.00      0.00       0  mongod
12:45:33 AM 20001      8807      0.00  16904.00      0.00       0  mongod
12:45:34 AM 20001      8807      0.00  16380.00      0.00       0  mongod
12:45:35 AM 20001      8807      0.00  17324.00      0.00       0  mongod
12:45:36 AM 20001      8807      0.00  16792.00      0.00       0  mongod
12:45:37 AM 20001      8807      0.00  16156.00      0.00       0  mongod
12:45:38 AM 20001      8807      0.00  31052.00      0.00       0  mongod
12:45:39 AM 20001      8807      0.00 139372.00      0.00       0  mongod
12:45:40 AM 20001      8807      0.00  16396.00      0.00       0  mongod
12:45:41 AM 20001      8807      0.00  14808.00      0.00       0  mongod
12:45:42 AM 20001      8807      0.00  17192.00      0.00       0  mongod
12:45:43 AM 20001      8807      0.00  83436.00     24.00       0  mongod
12:45:44 AM 20001      8807      0.00 123192.00      0.00       0  mongod
12:45:45 AM 20001      8807      0.00  17016.00      0.00       0  mongod
12:45:46 AM 20001      8807      0.00  16728.00      0.00       0  mongod
12:45:47 AM 20001      8807      0.00  16540.00      0.00       0  mongod
12:45:48 AM 20001      8807      0.00  16612.00      0.00       0  mongod
12:45:49 AM 20001      8807      0.00  15920.00      0.00       0  mongod
12:45:50 AM 20001      8807      0.00   6904.00      0.00       0  mongod
12:45:51 AM 20001      8807      0.00  22612.00      0.00       0  mongod
12:45:52 AM 20001      8807      0.00 164380.00      0.00       0  mongod
12:45:53 AM 20001      8807      0.00 127580.00      0.00       0  mongod
12:45:54 AM 20001      8807      0.00  16556.00      0.00       0  mongod
12:45:55 AM 20001      8807      0.00   5796.00      0.00       0  mongod
12:45:56 AM 20001      8807      0.00  14800.00      0.00       0  mongod
12:45:57 AM 20001      8807      0.00  16548.00      0.00       0  mongod
12:45:58 AM 20001      8807      0.00  17412.00      0.00       0  mongod
12:45:59 AM 20001      8807      0.00  17556.00      0.00       0  mongod
12:46:00 AM 20001      8807      0.00  16496.00      0.00       0  mongod
12:46:01 AM 20001      8807      0.00  17500.00      0.00       0  mongod
12:46:02 AM 20001      8807      0.00  42052.00      0.00       0  mongod
12:46:03 AM 20001      8807      0.00 116456.00      0.00       0  mongod
12:46:04 AM 20001      8807      0.00  17488.00      0.00       0  mongod
12:46:05 AM 20001      8807      0.00  16288.00      0.00       0  mongod
12:46:06 AM 20001      8807      0.00  16740.00      0.00       0  mongod
12:46:07 AM 20001      8807      0.00  28996.00      0.00       0  mongod
12:46:08 AM 20001      8807      0.00 107316.00      0.00       0  mongod
12:46:09 AM 20001      8807      0.00  17160.00      0.00       0  mongod
12:46:10 AM 20001      8807      0.00  16248.00      0.00       0  mongod
12:46:11 AM 20001      8807      0.00 183828.00      0.00       0  mongod
12:46:12 AM 20001      8807      0.00 146944.00      0.00       0  mongod
12:46:13 AM 20001      8807      0.00  14176.00      0.00       0  mongod
12:46:14 AM 20001      8807      0.00  70040.00      0.00       0  mongod
12:46:15 AM 20001      8807      0.00 239288.00      0.00       0  mongod
12:46:16 AM 20001      8807      0.00 102508.00      0.00       0  mongod
12:46:17 AM 20001      8807      0.00    116.00      0.00       0  mongod
12:46:18 AM 20001      8807      0.00    140.00      0.00       0  mongod
12:46:19 AM 20001      8807      0.00    180.00      0.00       0  mongod
12:46:20 AM 20001      8807      0.00   9568.00      0.00       0  mongod
12:46:21 AM 20001      8807      0.00  18100.00      0.00       0  mongod
12:46:22 AM 20001      8807      0.00  18204.00      0.00       0  mongod
12:46:23 AM 20001      8807      0.00  17632.00      0.00       0  mongod
12:46:24 AM 20001      8807      0.00  17348.00      0.00       0  mongod
12:46:25 AM 20001      8807      0.00  17584.00      0.00       0  mongod
12:46:26 AM 20001      8807      0.00  16772.00      0.00       0  mongod
12:46:27 AM 20001      8807      0.00  26276.00      0.00       0  mongod
12:46:28 AM 20001      8807      0.00  37512.00      0.00       0  mongod
12:46:29 AM 20001      8807      0.00  39864.00      0.00       0  mongod
12:46:30 AM 20001      8807      0.00  17244.00      0.00       0  mongod
12:46:31 AM 20001      8807      0.00  18500.00      0.00       0  mongod
12:46:32 AM 20001      8807      0.00  17108.00      0.00       0  mongod
12:46:33 AM 20001      8807      0.00  17348.00      0.00       0  mongod
12:46:34 AM 20001      8807      0.00  17252.00      0.00       0  mongod
12:46:35 AM 20001      8807      0.00  17228.00      0.00       0  mongod
12:46:36 AM 20001      8807      0.00  14268.00      0.00       0  mongod
12:46:37 AM 20001      8807      0.00  19240.00      0.00       0  mongod
12:46:38 AM 20001      8807      0.00  78592.00      0.00       0  mongod
12:46:39 AM 20001      8807      0.00  17480.00     24.00       0  mongod
12:46:40 AM 20001      8807      0.00  16460.00      0.00       0  mongod
12:46:41 AM 20001      8807      0.00  96868.00      0.00       0  mongod
12:46:42 AM 20001      8807      0.00  16932.00      0.00       0  mongod
12:46:43 AM 20001      8807      0.00  17028.00      0.00       0  mongod
12:46:44 AM 20001      8807      0.00  15688.00      0.00       0  mongod
12:46:45 AM 20001      8807      0.00  82464.00      0.00       0  mongod
12:46:46 AM 20001      8807      0.00  17448.00      0.00       0  mongod
12:46:47 AM 20001      8807      0.00  41748.00      0.00       0  mongod
12:46:48 AM 20001      8807      0.00  72500.00      0.00       0  mongod
12:46:49 AM 20001      8807      0.00  13036.00      0.00       0  mongod
12:46:50 AM 20001      8807      0.00  16408.00      0.00       0  mongod
12:46:51 AM 20001      8807      0.00 119592.00      0.00       0  mongod
12:46:52 AM 20001      8807      0.00  16912.00      0.00       0  mongod
12:46:53 AM 20001      8807      0.00  17192.00      0.00       0  mongod
12:46:54 AM 20001      8807      0.00  16400.00      0.00       0  mongod
12:46:55 AM 20001      8807      0.00  71352.00      0.00       0  mongod
12:46:56 AM 20001      8807      0.00 343600.00      0.00       0  mongod
12:46:57 AM 20001      8807      0.00   2968.00      0.00       0  mongod
12:46:58 AM 20001      8807      0.00  16244.00      0.00       0  mongod
12:46:59 AM 20001      8807      0.00  13428.00      0.00       0  mongod
12:47:00 AM 20001      8807      0.00  12820.00      0.00       0  mongod
12:47:01 AM 20001      8807      0.00  17660.00      0.00       0  mongod
12:47:02 AM 20001      8807      0.00  17032.00      0.00       0  mongod
12:47:03 AM 20001      8807      0.00  16884.00     24.00       0  mongod
12:47:04 AM 20001      8807      0.00  16276.00      0.00       0  mongod
12:47:05 AM 20001      8807      0.00  16884.00      0.00       0  mongod
12:47:06 AM 20001      8807      0.00  17228.00      0.00       0  mongod
12:47:07 AM 20001      8807      0.00  16800.00      0.00       0  mongod
12:47:08 AM 20001      8807      0.00  17256.00      0.00       0  mongod
12:47:09 AM 20001      8807      0.00  16656.00      0.00       0  mongod
12:47:10 AM 20001      8807      0.00  16668.00      0.00       0  mongod
12:47:11 AM 20001      8807      0.00  25812.00      0.00       0  mongod
12:47:12 AM 20001      8807      0.00  29096.00      0.00       0  mongod
12:47:13 AM 20001      8807      0.00 196424.00      0.00       0  mongod
12:47:14 AM 20001      8807      0.00  97140.00      0.00       0  mongod
12:47:15 AM 20001      8807      0.00  17164.00      0.00       0  mongod
12:47:16 AM 20001      8807      0.00  17156.00      0.00       0  mongod
12:47:17 AM 20001      8807      0.00  16412.00      0.00       0  mongod
12:47:18 AM 20001      8807      0.00  18060.00      0.00       0  mongod
12:47:19 AM 20001      8807      0.00 157928.00      0.00       0  mongod
12:47:20 AM 20001      8807      0.00 288360.00      0.00       0  mongod
12:47:21 AM 20001      8807      0.00  43520.00      0.00       0  mongod
12:47:22 AM 20001      8807      0.00    200.00      0.00       0  mongod
12:47:23 AM 20001      8807      0.00    228.00      0.00       0  mongod
12:47:24 AM 20001      8807      0.00    100.00      0.00       0  mongod
12:47:25 AM 20001      8807      0.00  17524.00      0.00       0  mongod
12:47:26 AM 20001      8807      0.00  17492.00      0.00       0  mongod
12:47:27 AM 20001      8807      0.00  17812.00      0.00       0  mongod
12:47:28 AM 20001      8807      0.00  25996.00      0.00       0  mongod
12:47:29 AM 20001      8807      0.00  24088.00      0.00       0  mongod
12:47:30 AM 20001      8807      0.00  17036.00      0.00       0  mongod
12:47:31 AM 20001      8807      0.00  24860.00      0.00       0  mongod
12:47:32 AM 20001      8807      0.00 103960.00      0.00       0  mongod
12:47:33 AM 20001      8807      0.00  16796.00      0.00       0  mongod
12:47:34 AM 20001      8807      0.00  17240.00      0.00       0  mongod
12:47:35 AM 20001      8807      0.00  17200.00      0.00       0  mongod
12:47:36 AM 20001      8807      0.00  17052.00      0.00       0  mongod
12:47:37 AM 20001      8807      0.00  17228.00      0.00       0  mongod
12:47:38 AM 20001      8807      0.00  16412.00      0.00       0  mongod
12:47:39 AM 20001      8807      0.00  16620.00      0.00       0  mongod
