Linux 4.15.0-121-generic (node4.pango-4.cloudslostore-pg0.utah.cloudlab.us) 	11/30/2020 	_x86_64_	(20 CPU)

12:40:56 AM   UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:42:46 AM 20001      7483      0.00  11868.00      0.00       0  mongod
12:42:47 AM 20001      7483      0.00     36.00      0.00       0  mongod
12:42:48 AM 20001      7483      0.00  13740.00      0.00       0  mongod
12:42:49 AM 20001      7483      0.00  17944.00      0.00       0  mongod
12:42:50 AM 20001      7483      0.00  17152.00      0.00       0  mongod
12:42:51 AM 20001      7483      0.00  17712.00      0.00       0  mongod
12:42:52 AM 20001      7483      0.00  16140.00      0.00       0  mongod
12:42:53 AM 20001      7483      0.00  17208.00      0.00       0  mongod
12:42:54 AM 20001      7483      0.00  17152.00      0.00       0  mongod
12:42:55 AM 20001      7483      0.00  16988.00      0.00       0  mongod
12:42:56 AM 20001      7483      0.00  17204.00      0.00       0  mongod
12:42:57 AM 20001      7483      0.00 112116.00      0.00       0  mongod
12:42:58 AM 20001      7483      0.00   5628.00      0.00       0  mongod
12:42:59 AM 20001      7483      0.00  12656.00      0.00       0  mongod
12:43:00 AM 20001      7483      0.00 107352.00      0.00       0  mongod
12:43:01 AM 20001      7483      0.00 302080.00      0.00       0  mongod
12:43:02 AM 20001      7483      0.00 293872.00      0.00       0  mongod
12:43:03 AM 20001      7483      0.00    120.00      0.00       0  mongod
12:43:04 AM 20001      7483      0.00     20.00      0.00       0  mongod
12:43:05 AM 20001      7483      0.00  11600.00      0.00       0  mongod
12:43:06 AM 20001      7483      0.00  26444.00      0.00       0  mongod
12:43:07 AM 20001      7483      0.00  18616.00      0.00       0  mongod
12:43:08 AM 20001      7483      0.00  21588.00      0.00       0  mongod
12:43:09 AM 20001      7483      0.00  17848.00      0.00       0  mongod
12:43:10 AM 20001      7483      0.00  33700.00      0.00       0  mongod
12:43:11 AM 20001      7483      0.00  17220.00      0.00       0  mongod
12:43:12 AM 20001      7483      0.00  17632.00      0.00       0  mongod
12:43:13 AM 20001      7483      0.00  17460.00      0.00       0  mongod
12:43:14 AM 20001      7483      0.00  17224.00      0.00       0  mongod
12:43:15 AM 20001      7483      0.00  15892.00      0.00       0  mongod
12:43:16 AM 20001      7483      0.00  17264.00      0.00       0  mongod
12:43:17 AM 20001      7483      0.00  17608.00      0.00       0  mongod
12:43:18 AM 20001      7483      0.00  17220.00      0.00       0  mongod
12:43:19 AM 20001      7483      0.00  19786.14      0.00       0  mongod
12:43:20 AM 20001      7483      0.00  80928.00      0.00       0  mongod
12:43:21 AM 20001      7483      0.00  17196.00      0.00       0  mongod
12:43:22 AM 20001      7483      0.00  16920.00      0.00       0  mongod
12:43:23 AM 20001      7483      0.00  10512.00      0.00       0  mongod
12:43:24 AM 20001      7483      0.00  10256.00      0.00       0  mongod
12:43:25 AM 20001      7483      0.00  17260.00      0.00       0  mongod
12:43:26 AM 20001      7483      0.00  17420.00      0.00       0  mongod
12:43:27 AM 20001      7483      0.00  17620.00      0.00       0  mongod
12:43:28 AM 20001      7483      0.00  17332.00      0.00       0  mongod
12:43:29 AM 20001      7483      0.00  17056.00      0.00       0  mongod
12:43:30 AM 20001      7483      0.00  16072.00     24.00       0  mongod
12:43:31 AM 20001      7483      0.00  17604.00      0.00       0  mongod
12:43:32 AM 20001      7483      0.00  17168.00      0.00       0  mongod
12:43:33 AM 20001      7483      0.00 115416.00      0.00       0  mongod
12:43:34 AM 20001      7483      0.00  16920.00      0.00       0  mongod
12:43:35 AM 20001      7483      0.00  17028.00      0.00       0  mongod
12:43:36 AM 20001      7483      0.00  16888.00      0.00       0  mongod
12:43:37 AM 20001      7483      0.00  88680.00      0.00       0  mongod
12:43:38 AM 20001      7483      0.00  17300.00      0.00       0  mongod
12:43:39 AM 20001      7483      0.00  97960.00      0.00       0  mongod
12:43:40 AM 20001      7483      0.00  17612.00      0.00       0  mongod
12:43:41 AM 20001      7483      0.00  15240.00      0.00       0  mongod
12:43:42 AM 20001      7483      0.00  16916.00      0.00       0  mongod
12:43:43 AM 20001      7483      0.00  55504.00      0.00       0  mongod
12:43:44 AM 20001      7483      0.00  89280.00      0.00       0  mongod
12:43:45 AM 20001      7483      0.00  16860.00      0.00       0  mongod
12:43:46 AM 20001      7483      0.00  16980.00      0.00       0  mongod
12:43:47 AM 20001      7483      0.00  29032.00      0.00       0  mongod
12:43:48 AM 20001      7483      0.00 111440.00      0.00       0  mongod
12:43:49 AM 20001      7483      0.00  17328.00      0.00       0  mongod
12:43:50 AM 20001      7483      0.00  16348.00      0.00       0  mongod
12:43:51 AM 20001      7483      0.00  16992.00      0.00       0  mongod
12:43:52 AM 20001      7483      0.00  58516.00      0.00       0  mongod
12:43:53 AM 20001      7483      0.00  18260.00      0.00       0  mongod
12:43:54 AM 20001      7483      0.00 467304.00      0.00       0  mongod
12:43:55 AM 20001      7483      0.00  17204.00      0.00       0  mongod
12:43:56 AM 20001      7483      0.00  16528.00      0.00       0  mongod
12:43:57 AM 20001      7483      0.00  17376.00      0.00       0  mongod
12:43:58 AM 20001      7483      0.00  17024.00      0.00       0  mongod
12:43:59 AM 20001      7483      0.00  17516.00      0.00       0  mongod
12:44:00 AM 20001      7483      0.00  17476.00      0.00       0  mongod
12:44:01 AM 20001      7483      0.00  17448.00      0.00       0  mongod
12:44:02 AM 20001      7483      0.00  17344.00      0.00       0  mongod
12:44:03 AM 20001      7483      0.00  16432.00      0.00       0  mongod
12:44:04 AM 20001      7483      0.00  13780.00      0.00       0  mongod
12:44:05 AM 20001      7483      0.00  23032.00      0.00       0  mongod
12:44:06 AM 20001      7483      0.00 348856.00      0.00       0  mongod
12:44:07 AM 20001      7483      0.00 101636.00      0.00       0  mongod
12:44:08 AM 20001      7483      0.00    136.00      0.00       0  mongod
12:44:09 AM 20001      7483      0.00    120.00      0.00       0  mongod
12:44:10 AM 20001      7483      0.00  16696.00     24.00       0  mongod
12:44:11 AM 20001      7483      0.00  18108.00      0.00       0  mongod
12:44:12 AM 20001      7483      0.00  17168.00      0.00       0  mongod
12:44:13 AM 20001      7483      0.00  17704.00      0.00       0  mongod
12:44:14 AM 20001      7483      0.00  17620.00      0.00       0  mongod
12:44:15 AM 20001      7483      0.00  15968.00      0.00       0  mongod
12:44:16 AM 20001      7483      0.00  20152.00      0.00       0  mongod
12:44:17 AM 20001      7483      0.00  16972.00      0.00       0  mongod
12:44:18 AM 20001      7483      0.00  20532.00      0.00       0  mongod
12:44:19 AM 20001      7483      0.00  17180.00      0.00       0  mongod
12:44:20 AM 20001      7483      0.00  25496.00      0.00       0  mongod
12:44:21 AM 20001      7483      0.00  16056.00      0.00       0  mongod
12:44:22 AM 20001      7483      0.00  17340.00      0.00       0  mongod
12:44:23 AM 20001      7483      0.00  17908.00      0.00       0  mongod
12:44:24 AM 20001      7483      0.00  17412.00      0.00       0  mongod
12:44:25 AM 20001      7483      0.00  73832.00      0.00       0  mongod
12:44:26 AM 20001      7483      0.00  17188.00      0.00       0  mongod
12:44:27 AM 20001      7483      0.00 185644.00      0.00       0  mongod
12:44:28 AM 20001      7483      0.00  15988.00      0.00       0  mongod
12:44:29 AM 20001      7483      0.00  17256.00      0.00       0  mongod
12:44:30 AM 20001      7483      0.00  17396.00     24.00       0  mongod
12:44:31 AM 20001      7483      0.00  17040.00      0.00       0  mongod
12:44:32 AM 20001      7483      0.00  17568.00      0.00       0  mongod
12:44:33 AM 20001      7483      0.00  16780.00      0.00       0  mongod
12:44:34 AM 20001      7483      0.00  17164.00      0.00       0  mongod
12:44:35 AM 20001      7483      0.00  17044.00      0.00       0  mongod
12:44:36 AM 20001      7483      0.00  90088.00      0.00       0  mongod
12:44:37 AM 20001      7483      0.00  17392.00      0.00       0  mongod
12:44:38 AM 20001      7483      0.00  17600.00      0.00       0  mongod
12:44:39 AM 20001      7483      0.00  71708.00      0.00       0  mongod
12:44:40 AM 20001      7483      0.00 142628.00      0.00       0  mongod
12:44:41 AM 20001      7483      0.00  17340.00      0.00       0  mongod
12:44:42 AM 20001      7483      0.00   3260.00      0.00       0  mongod
12:44:43 AM 20001      7483      0.00   8676.00      0.00       0  mongod
12:44:44 AM 20001      7483      0.00  18128.00      0.00       0  mongod
12:44:45 AM 20001      7483      0.00  16992.00      0.00       0  mongod
12:44:46 AM 20001      7483      0.00  17656.00      0.00       0  mongod
12:44:47 AM 20001      7483      0.00  16892.00      0.00       0  mongod
12:44:48 AM 20001      7483      0.00 255100.00      0.00       0  mongod
12:44:49 AM 20001      7483      0.00  17264.00      0.00       0  mongod
12:44:50 AM 20001      7483      0.00  17196.00      0.00       0  mongod
12:44:51 AM 20001      7483      0.00  16880.00      0.00       0  mongod
12:44:52 AM 20001      7483      0.00  17404.00      0.00       0  mongod
12:44:53 AM 20001      7483      0.00  17556.00      0.00       0  mongod
12:44:54 AM 20001      7483      0.00  17688.00      0.00       0  mongod
12:44:55 AM 20001      7483      0.00  16388.00      0.00       0  mongod
12:44:56 AM 20001      7483      0.00  73072.00      0.00       0  mongod
12:44:57 AM 20001      7483      0.00  17576.00      0.00       0  mongod
12:44:58 AM 20001      7483      0.00  90564.00      0.00       0  mongod
12:44:59 AM 20001      7483      0.00  89520.00      0.00       0  mongod
12:45:00 AM 20001      7483      0.00  11844.00      0.00       0  mongod
12:45:01 AM 20001      7483      0.00  16952.00      0.00       0  mongod
12:45:02 AM 20001      7483      0.00  17592.00      0.00       0  mongod
12:45:03 AM 20001      7483      0.00  16540.00      0.00       0  mongod
12:45:04 AM 20001      7483      0.00  17688.00      0.00       0  mongod
12:45:05 AM 20001      7483      0.00  17612.00      0.00       0  mongod
12:45:06 AM 20001      7483      0.00  87664.00      0.00       0  mongod
12:45:07 AM 20001      7483      0.00  17188.00      0.00       0  mongod
12:45:08 AM 20001      7483      0.00  16824.00      0.00       0  mongod
12:45:09 AM 20001      7483      0.00 226496.00      0.00       0  mongod
12:45:10 AM 20001      7483      0.00  81864.00      0.00       0  mongod
12:45:11 AM 20001      7483      0.00 183392.00      0.00       0  mongod
12:45:12 AM 20001      7483      0.00  98456.00      0.00       0  mongod
12:45:13 AM 20001      7483      0.00    124.00      0.00       0  mongod
12:45:14 AM 20001      7483      0.00    212.00     24.00       0  mongod
12:45:15 AM 20001      7483      0.00  14676.00      0.00       0  mongod
12:45:16 AM 20001      7483      0.00  18088.00      0.00       0  mongod
12:45:17 AM 20001      7483      0.00  18320.00      0.00       0  mongod
12:45:18 AM 20001      7483      0.00  17160.00      0.00       0  mongod
12:45:19 AM 20001      7483      0.00  17528.00      0.00       0  mongod
12:45:20 AM 20001      7483      0.00  17260.00      0.00       0  mongod
12:45:21 AM 20001      7483      0.00  17248.00      0.00       0  mongod
12:45:22 AM 20001      7483      0.00  27028.00      0.00       0  mongod
12:45:23 AM 20001      7483      0.00  17300.00      0.00       0  mongod
12:45:24 AM 20001      7483      0.00  17276.00      0.00       0  mongod
12:45:25 AM 20001      7483      0.00  17472.00      0.00       0  mongod
12:45:26 AM 20001      7483      0.00  16676.00      0.00       0  mongod
12:45:27 AM 20001      7483      0.00  18308.00      0.00       0  mongod
12:45:28 AM 20001      7483      0.00  17524.00      0.00       0  mongod
12:45:29 AM 20001      7483      0.00  17084.00      0.00       0  mongod
12:45:30 AM 20001      7483      0.00  16720.00      0.00       0  mongod
12:45:31 AM 20001      7483      0.00  17580.00      0.00       0  mongod
12:45:32 AM 20001      7483      0.00  17708.00      0.00       0  mongod
12:45:33 AM 20001      7483      0.00  16964.00      0.00       0  mongod
12:45:34 AM 20001      7483      0.00 155488.00     24.00       0  mongod
12:45:35 AM 20001      7483      0.00  17364.00      0.00       0  mongod
12:45:36 AM 20001      7483      0.00  16964.00      0.00       0  mongod
12:45:37 AM 20001      7483      0.00  16460.00      0.00       0  mongod
12:45:38 AM 20001      7483      0.00  17368.00      0.00       0  mongod
12:45:39 AM 20001      7483      0.00  17200.00      0.00       0  mongod
12:45:40 AM 20001      7483      0.00  56996.00      0.00       0  mongod
12:45:41 AM 20001      7483      0.00  17792.00      0.00       0  mongod
12:45:42 AM 20001      7483      0.00  14016.00      0.00       0  mongod
12:45:43 AM 20001      7483      0.00 135260.00      0.00       0  mongod
12:45:44 AM 20001      7483      0.00  17028.00      0.00       0  mongod
12:45:45 AM 20001      7483      0.00  17032.00      0.00       0  mongod
12:45:46 AM 20001      7483      0.00  16820.00      0.00       0  mongod
12:45:47 AM 20001      7483      0.00  77800.00      0.00       0  mongod
12:45:48 AM 20001      7483      0.00  16796.00      0.00       0  mongod
12:45:49 AM 20001      7483      0.00  14904.00      0.00       0  mongod
12:45:50 AM 20001      7483      0.00  44220.00      0.00       0  mongod
12:45:51 AM 20001      7483      0.00  17312.00      0.00       0  mongod
12:45:52 AM 20001      7483      0.00  59756.00      0.00       0  mongod
12:45:53 AM 20001      7483      0.00  17628.00      0.00       0  mongod
12:45:54 AM 20001      7483      0.00 252144.00      0.00       0  mongod
12:45:55 AM 20001      7483      0.00 219236.00     24.00       0  mongod
12:45:56 AM 20001      7483      0.00  16812.00      0.00       0  mongod
12:45:57 AM 20001      7483      0.00  16828.00      0.00       0  mongod
12:45:58 AM 20001      7483      0.00  17456.00      0.00       0  mongod
12:45:59 AM 20001      7483      0.00  17516.00      0.00       0  mongod
12:46:00 AM 20001      7483      0.00  16764.00      0.00       0  mongod
12:46:01 AM 20001      7483      0.00  17348.00      0.00       0  mongod
12:46:02 AM 20001      7483      0.00  15888.00      0.00       0  mongod
12:46:03 AM 20001      7483      0.00  17684.00      0.00       0  mongod
12:46:04 AM 20001      7483      0.00  17488.00      0.00       0  mongod
12:46:05 AM 20001      7483      0.00  15860.00      0.00       0  mongod
12:46:06 AM 20001      7483      0.00  16996.00      0.00       0  mongod
12:46:07 AM 20001      7483      0.00  16740.00      0.00       0  mongod
12:46:08 AM 20001      7483      0.00  17080.00      0.00       0  mongod
12:46:09 AM 20001      7483      0.00  17348.00      0.00       0  mongod
12:46:10 AM 20001      7483      0.00  15228.00      0.00       0  mongod
12:46:11 AM 20001      7483      0.00  15616.00      0.00       0  mongod
12:46:12 AM 20001      7483      0.00  66956.00      0.00       0  mongod
12:46:13 AM 20001      7483      0.00  42236.00      0.00       0  mongod
12:46:14 AM 20001      7483      0.00 149640.00      0.00       0  mongod
12:46:15 AM 20001      7483      0.00 311612.00      0.00       0  mongod
12:46:16 AM 20001      7483      0.00 200348.00      0.00       0  mongod
12:46:17 AM 20001      7483      0.00     64.00      0.00       0  mongod
12:46:18 AM 20001      7483      0.00     60.00      0.00       0  mongod
12:46:19 AM 20001      7483      0.00    120.00      0.00       0  mongod
12:46:20 AM 20001      7483      0.00  12608.00      0.00       0  mongod
12:46:21 AM 20001      7483      0.00  28148.00      0.00       0  mongod
12:46:22 AM 20001      7483      0.00  26684.00      0.00       0  mongod
12:46:23 AM 20001      7483      0.00  18220.00      0.00       0  mongod
12:46:24 AM 20001      7483      0.00  17540.00      0.00       0  mongod
12:46:25 AM 20001      7483      0.00  17360.00      0.00       0  mongod
12:46:26 AM 20001      7483      0.00  17140.00      0.00       0  mongod
12:46:27 AM 20001      7483      0.00  17156.00      0.00       0  mongod
12:46:28 AM 20001      7483      0.00  16224.00      0.00       0  mongod
12:46:29 AM 20001      7483      0.00  17768.00      0.00       0  mongod
12:46:30 AM 20001      7483      0.00  17748.00      0.00       0  mongod
12:46:31 AM 20001      7483      0.00  50972.00      0.00       0  mongod
12:46:32 AM 20001      7483      0.00  32804.00      0.00       0  mongod
12:46:33 AM 20001      7483      0.00  17188.00      0.00       0  mongod
12:46:34 AM 20001      7483      0.00  17500.00      0.00       0  mongod
12:46:35 AM 20001      7483      0.00  17244.00      0.00       0  mongod
12:46:36 AM 20001      7483      0.00  14700.00      0.00       0  mongod
12:46:37 AM 20001      7483      0.00  17268.00      0.00       0  mongod
12:46:38 AM 20001      7483      0.00  17192.00      0.00       0  mongod
12:46:39 AM 20001      7483      0.00  17328.00      0.00       0  mongod
12:46:40 AM 20001      7483      0.00  16756.00     24.00       0  mongod
12:46:41 AM 20001      7483      0.00 106376.00      0.00       0  mongod
12:46:42 AM 20001      7483      0.00  16988.00      0.00       0  mongod
12:46:43 AM 20001      7483      0.00  16548.00      0.00       0  mongod
12:46:44 AM 20001      7483      0.00  16668.00      0.00       0  mongod
12:46:45 AM 20001      7483      0.00 197784.00      0.00       0  mongod
12:46:46 AM 20001      7483      0.00  17220.00      0.00       0  mongod
12:46:47 AM 20001      7483      0.00  16992.00      0.00       0  mongod
12:46:48 AM 20001      7483      0.00  17328.00      0.00       0  mongod
12:46:49 AM 20001      7483      0.00  16800.00      0.00       0  mongod
12:46:50 AM 20001      7483      0.00  17012.00      0.00       0  mongod
12:46:51 AM 20001      7483      0.00  70260.00      0.00       0  mongod
12:46:52 AM 20001      7483      0.00 138648.00      0.00       0  mongod
12:46:53 AM 20001      7483      0.00  15692.00      0.00       0  mongod
12:46:54 AM 20001      7483      0.00  13576.00      0.00       0  mongod
12:46:55 AM 20001      7483      0.00  16764.00      0.00       0  mongod
12:46:56 AM 20001      7483      0.00  14000.00      0.00       0  mongod
12:46:57 AM 20001      7483      0.00   5840.00      0.00       0  mongod
12:46:58 AM 20001      7483      0.00  16436.00      0.00       0  mongod
12:46:59 AM 20001      7483      0.00  96560.00      0.00       0  mongod
12:47:00 AM 20001      7483      0.00  16864.00      0.00       0  mongod
12:47:01 AM 20001      7483      0.00  17480.00      0.00       0  mongod
12:47:02 AM 20001      7483      0.00 101332.00      0.00       0  mongod
12:47:03 AM 20001      7483      0.00  54608.00      0.00       0  mongod
12:47:04 AM 20001      7483      0.00  12168.00      0.00       0  mongod
12:47:05 AM 20001      7483      0.00  15944.00      0.00       0  mongod
12:47:06 AM 20001      7483      0.00  17104.00      0.00       0  mongod
12:47:07 AM 20001      7483      0.00 106096.00      0.00       0  mongod
12:47:08 AM 20001      7483      0.00 100464.00      0.00       0  mongod
12:47:09 AM 20001      7483      0.00  16988.00      0.00       0  mongod
12:47:10 AM 20001      7483      0.00  16748.00      0.00       0  mongod
12:47:11 AM 20001      7483      0.00  17228.00      0.00       0  mongod
12:47:12 AM 20001      7483      0.00  15452.00      0.00       0  mongod
12:47:13 AM 20001      7483      0.00  46508.00      0.00       0  mongod
12:47:14 AM 20001      7483      0.00  73808.00      0.00       0  mongod
12:47:15 AM 20001      7483      0.00  17340.00      0.00       0  mongod
12:47:16 AM 20001      7483      0.00  17032.00      0.00       0  mongod
12:47:17 AM 20001      7483      0.00 140632.00      0.00       0  mongod
12:47:18 AM 20001      7483      0.00     72.00      0.00       0  mongod
12:47:19 AM 20001      7483      0.00   9344.00      0.00       0  mongod
12:47:20 AM 20001      7483      0.00  68700.00      0.00       0  mongod
12:47:21 AM 20001      7483      0.00 175336.00      0.00       0  mongod
12:47:22 AM 20001      7483      0.00 259396.00      0.00       0  mongod
12:47:23 AM 20001      7483      0.00    116.00      0.00       0  mongod
12:47:24 AM 20001      7483      0.00   1812.00      0.00       0  mongod
12:47:25 AM 20001      7483      0.00  16712.00      0.00       0  mongod
12:47:26 AM 20001      7483      0.00  18040.00      0.00       0  mongod
12:47:27 AM 20001      7483      0.00  27024.00      0.00       0  mongod
12:47:28 AM 20001      7483      0.00  18320.00      0.00       0  mongod
12:47:29 AM 20001      7483      0.00  17516.00      0.00       0  mongod
12:47:30 AM 20001      7483      0.00  17240.00      0.00       0  mongod
12:47:31 AM 20001      7483      0.00  17556.00      0.00       0  mongod
12:47:32 AM 20001      7483      0.00  19368.00      0.00       0  mongod
12:47:33 AM 20001      7483      0.00  16832.00      0.00       0  mongod
12:47:34 AM 20001      7483      0.00  17148.00      0.00       0  mongod
12:47:35 AM 20001      7483      0.00  17428.00      0.00       0  mongod
12:47:36 AM 20001      7483      0.00  16848.00      0.00       0  mongod
12:47:37 AM 20001      7483      0.00  17460.00      0.00       0  mongod
12:47:38 AM 20001      7483      0.00  15220.00      0.00       0  mongod
12:47:39 AM 20001      7483      0.00  70364.00      0.00       0  mongod
12:47:40 AM 20001      7483      0.00  15756.00      0.00       0  mongod
12:47:41 AM 20001      7483      0.00  18308.00      0.00       0  mongod
