Linux 4.15.0-121-generic (node1.pango-4.cloudslostore-pg0.utah.cloudlab.us) 	11/30/2020 	_x86_64_	(20 CPU)

12:40:52 AM   UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:47:31 AM 20001      7331      0.00  67108.00      0.00       0  mongod
12:47:32 AM 20001      7331      0.00  19052.00      0.00       0  mongod
12:47:33 AM 20001      7331      0.00  30720.00      0.00       0  mongod
12:47:34 AM 20001      7331      0.00  19740.00      0.00       0  mongod
12:47:35 AM 20001      7331      0.00  19580.20      0.00       0  mongod
12:47:36 AM 20001      7331      0.00  19400.00      0.00       0  mongod
12:47:37 AM 20001      7331      0.00  19752.00      0.00       0  mongod
12:47:38 AM 20001      7331      0.00  18252.00      0.00       0  mongod
12:47:39 AM 20001      7331      0.00 192656.00      0.00       0  mongod
12:47:40 AM 20001      7331      0.00  19028.00      0.00       0  mongod
12:47:41 AM 20001      7331      0.00  19044.00      0.00       0  mongod
12:47:42 AM 20001      7331      0.00  18780.00      0.00       0  mongod
12:47:43 AM 20001      7331      0.00  19148.00      0.00       0  mongod
12:47:44 AM 20001      7331      0.00  19324.00     24.00       0  mongod
12:47:45 AM 20001      7331      0.00  19124.00      0.00       0  mongod
12:47:46 AM 20001      7331      0.00  19252.00      0.00       0  mongod
12:47:47 AM 20001      7331      0.00  19776.00      0.00       0  mongod
12:47:48 AM 20001      7331      0.00  61244.00      0.00       0  mongod
12:47:49 AM 20001      7331      0.00  19608.00      0.00       0  mongod
12:47:50 AM 20001      7331      0.00  68760.00      0.00       0  mongod
12:47:51 AM 20001      7331      0.00 140180.00      0.00       0  mongod
12:47:52 AM 20001      7331      0.00  19012.00      0.00       0  mongod
12:47:53 AM 20001      7331      0.00  19044.00      0.00       0  mongod
12:47:54 AM 20001      7331      0.00  12684.00      0.00       0  mongod
12:47:55 AM 20001      7331      0.00  10092.00      0.00       0  mongod
12:47:56 AM 20001      7331      0.00  19104.00      0.00       0  mongod
12:47:57 AM 20001      7331      0.00  19848.00      0.00       0  mongod
12:47:58 AM 20001      7331      0.00  64128.00      0.00       0  mongod
12:47:59 AM 20001      7331      0.00  21016.00      0.00       0  mongod
12:48:00 AM 20001      7331      0.00  45996.00      0.00       0  mongod
12:48:01 AM 20001      7331      0.00  90152.00      0.00       0  mongod
12:48:02 AM 20001      7331      0.00  18988.00      0.00       0  mongod
12:48:03 AM 20001      7331      0.00  29604.00      0.00       0  mongod
12:48:04 AM 20001      7331      0.00 247980.00      0.00       0  mongod
12:48:05 AM 20001      7331      0.00  78500.00      0.00       0  mongod
12:48:06 AM 20001      7331      0.00  19424.00      0.00       0  mongod
12:48:07 AM 20001      7331      0.00  19320.00      0.00       0  mongod
12:48:08 AM 20001      7331      0.00  18924.00      0.00       0  mongod
12:48:09 AM 20001      7331      0.00  19632.00      0.00       0  mongod
12:48:10 AM 20001      7331      0.00  10252.00      0.00       0  mongod
12:48:11 AM 20001      7331      0.00   7212.00      0.00       0  mongod
12:48:12 AM 20001      7331      0.00  18888.00      0.00       0  mongod
12:48:13 AM 20001      7331      0.00  19840.00      0.00       0  mongod
12:48:14 AM 20001      7331      0.00  19412.00      0.00       0  mongod
12:48:15 AM 20001      7331      0.00  19508.00      0.00       0  mongod
12:48:16 AM 20001      7331      0.00  57788.00      0.00       0  mongod
12:48:17 AM 20001      7331      0.00  19700.00      0.00       0  mongod
12:48:18 AM 20001      7331      0.00 226544.00      0.00       0  mongod
12:48:19 AM 20001      7331      0.00  19572.00      0.00       0  mongod
12:48:20 AM 20001      7331      0.00  18980.00      0.00       0  mongod
12:48:21 AM 20001      7331      0.00  17180.00      0.00       0  mongod
12:48:22 AM 20001      7331      0.00  19532.00      0.00       0  mongod
12:48:23 AM 20001      7331      0.00  46332.00      0.00       0  mongod
12:48:24 AM 20001      7331      0.00  91232.00      0.00       0  mongod
12:48:25 AM 20001      7331      0.00 265632.00      0.00       0  mongod
12:48:26 AM 20001      7331      0.00 173216.00      0.00       0  mongod
12:48:27 AM 20001      7331      0.00    256.00      0.00       0  mongod
12:48:28 AM 20001      7331      0.00    288.00      0.00       0  mongod
12:48:29 AM 20001      7331      0.00  18832.00      0.00       0  mongod
12:48:30 AM 20001      7331      0.00  19080.00      0.00       0  mongod
12:48:31 AM 20001      7331      0.00  37756.00      0.00       0  mongod
12:48:32 AM 20001      7331      0.00  31808.00      0.00       0  mongod
12:48:33 AM 20001      7331      0.00  40212.00      0.00       0  mongod
12:48:34 AM 20001      7331      0.00  90928.00      0.00       0  mongod
12:48:35 AM 20001      7331      0.00  18964.00      0.00       0  mongod
12:48:36 AM 20001      7331      0.00  19724.00      0.00       0  mongod
12:48:37 AM 20001      7331      0.00  19132.00      0.00       0  mongod
12:48:38 AM 20001      7331      0.00  18984.00      0.00       0  mongod
12:48:39 AM 20001      7331      0.00  19172.00      0.00       0  mongod
12:48:40 AM 20001      7331      0.00  19232.00      0.00       0  mongod
12:48:41 AM 20001      7331      0.00  19076.00      0.00       0  mongod
12:48:42 AM 20001      7331      0.00  19464.00      0.00       0  mongod
12:48:43 AM 20001      7331      0.00  19348.00      0.00       0  mongod
12:48:44 AM 20001      7331      0.00  18316.00      0.00       0  mongod
12:48:45 AM 20001      7331      0.00  22480.00      0.00       0  mongod
12:48:46 AM 20001      7331      0.00  68860.00      0.00       0  mongod
12:48:47 AM 20001      7331      0.00  15456.00      0.00       0  mongod
12:48:48 AM 20001      7331      0.00  90808.00      0.00       0  mongod
12:48:49 AM 20001      7331      0.00  19372.00     24.00       0  mongod
12:48:50 AM 20001      7331      0.00 121892.00      0.00       0  mongod
12:48:51 AM 20001      7331      0.00  19432.00      0.00       0  mongod
12:48:52 AM 20001      7331      0.00  19808.00      0.00       0  mongod
12:48:53 AM 20001      7331      0.00  19548.00      0.00       0  mongod
12:48:54 AM 20001      7331      0.00  56800.00      0.00       0  mongod
12:48:55 AM 20001      7331      0.00  19176.00      0.00       0  mongod
12:48:56 AM 20001      7331      0.00  36140.00      0.00       0  mongod
12:48:57 AM 20001      7331      0.00  15216.00      0.00       0  mongod
12:48:58 AM 20001      7331      0.00  19208.00      0.00       0  mongod
12:48:59 AM 20001      7331      0.00  18156.00      0.00       0  mongod
12:49:00 AM 20001      7331      0.00  91628.00      0.00       0  mongod
12:49:01 AM 20001      7331      0.00  19440.00      0.00       0  mongod
12:49:02 AM 20001      7331      0.00  19004.00      0.00       0  mongod
12:49:03 AM 20001      7331      0.00  51140.00      0.00       0  mongod
12:49:04 AM 20001      7331      0.00  21392.00      0.00       0  mongod
12:49:05 AM 20001      7331      0.00  79956.00      0.00       0  mongod
12:49:06 AM 20001      7331      0.00  19224.00      0.00       0  mongod
12:49:07 AM 20001      7331      0.00 182396.00      0.00       0  mongod
12:49:08 AM 20001      7331      0.00  18940.00      0.00       0  mongod
12:49:09 AM 20001      7331      0.00  19748.00      0.00       0  mongod
12:49:10 AM 20001      7331      0.00  19608.00      0.00       0  mongod
12:49:11 AM 20001      7331      0.00  19124.00      0.00       0  mongod
12:49:12 AM 20001      7331      0.00  19516.00      0.00       0  mongod
12:49:13 AM 20001      7331      0.00  95744.00      0.00       0  mongod
12:49:14 AM 20001      7331      0.00  19336.00      0.00       0  mongod
12:49:15 AM 20001      7331      0.00  20328.00      0.00       0  mongod
12:49:16 AM 20001      7331      0.00 189540.00      0.00       0  mongod
12:49:17 AM 20001      7331      0.00  16476.00      0.00       0  mongod
12:49:18 AM 20001      7331      0.00   1364.00      0.00       0  mongod
12:49:19 AM 20001      7331      0.00  19092.00      0.00       0  mongod
12:49:20 AM 20001      7331      0.00  19180.00      0.00       0  mongod
12:49:21 AM 20001      7331      0.00  19380.00      0.00       0  mongod
12:49:22 AM 20001      7331      0.00  19896.00      0.00       0  mongod
12:49:23 AM 20001      7331      0.00  45712.00      0.00       0  mongod
12:49:24 AM 20001      7331      0.00 114272.00      0.00       0  mongod
12:49:25 AM 20001      7331      0.00  19396.00      0.00       0  mongod
12:49:26 AM 20001      7331      0.00  19088.00      0.00       0  mongod
12:49:27 AM 20001      7331      0.00  19180.00      0.00       0  mongod
12:49:28 AM 20001      7331      0.00  83428.00      0.00       0  mongod
12:49:29 AM 20001      7331      0.00  73236.00      0.00       0  mongod
12:49:30 AM 20001      7331      0.00 157044.00      0.00       0  mongod
12:49:31 AM 20001      7331      0.00 326140.00      0.00       0  mongod
12:49:32 AM 20001      7331      0.00  41896.00      0.00       0  mongod
12:49:33 AM 20001      7331      0.00    136.00      0.00       0  mongod
12:49:34 AM 20001      7331      0.00     60.00      0.00       0  mongod
12:49:35 AM 20001      7331      0.00  16912.00      0.00       0  mongod
12:49:36 AM 20001      7331      0.00  19412.00      0.00       0  mongod
12:49:37 AM 20001      7331      0.00  20040.00      0.00       0  mongod
12:49:38 AM 20001      7331      0.00  58764.00      0.00       0  mongod
12:49:39 AM 20001      7331      0.00  19580.00      0.00       0  mongod
12:49:40 AM 20001      7331      0.00  19052.00      0.00       0  mongod
12:49:41 AM 20001      7331      0.00  19164.00      0.00       0  mongod
12:49:42 AM 20001      7331      0.00  19416.00      0.00       0  mongod
12:49:43 AM 20001      7331      0.00  19176.00      0.00       0  mongod
12:49:44 AM 20001      7331      0.00  18760.00      0.00       0  mongod
12:49:45 AM 20001      7331      0.00  19088.00      0.00       0  mongod
12:49:46 AM 20001      7331      0.00  19536.00      0.00       0  mongod
12:49:47 AM 20001      7331      0.00  79444.00      0.00       0  mongod
12:49:48 AM 20001      7331      0.00  19348.00      0.00       0  mongod
12:49:49 AM 20001      7331      0.00  19084.00      0.00       0  mongod
12:49:50 AM 20001      7331      0.00  19608.00      0.00       0  mongod
12:49:51 AM 20001      7331      0.00  19532.00      0.00       0  mongod
12:49:52 AM 20001      7331      0.00  19340.00      0.00       0  mongod
12:49:53 AM 20001      7331      0.00  35224.00      0.00       0  mongod
12:49:54 AM 20001      7331      0.00  74576.00      0.00       0  mongod
12:49:55 AM 20001      7331      0.00  19220.00     24.00       0  mongod
12:49:56 AM 20001      7331      0.00  85804.00      0.00       0  mongod
12:49:57 AM 20001      7331      0.00  18480.00      0.00       0  mongod
12:49:58 AM 20001      7331      0.00  19064.00      0.00       0  mongod
12:49:59 AM 20001      7331      0.00 102232.00      0.00       0  mongod
12:50:00 AM 20001      7331      0.00  17408.00      0.00       0  mongod
12:50:01 AM 20001      7331      0.00  19200.00      0.00       0  mongod
12:50:02 AM 20001      7331      0.00 235696.00      0.00       0  mongod
12:50:03 AM 20001      7331      0.00  18952.00      0.00       0  mongod
12:50:04 AM 20001      7331      0.00  13548.00      0.00       0  mongod
12:50:05 AM 20001      7331      0.00   9152.00      0.00       0  mongod
12:50:06 AM 20001      7331      0.00  19456.00      0.00       0  mongod
12:50:07 AM 20001      7331      0.00  18964.00      0.00       0  mongod
12:50:08 AM 20001      7331      0.00  19040.00      0.00       0  mongod
12:50:09 AM 20001      7331      0.00  19024.00      0.00       0  mongod
12:50:10 AM 20001      7331      0.00  70800.00      0.00       0  mongod
12:50:11 AM 20001      7331      0.00  58164.00      0.00       0  mongod
12:50:12 AM 20001      7331      0.00  18528.00      0.00       0  mongod
12:50:13 AM 20001      7331      0.00  19508.00      0.00       0  mongod
12:50:14 AM 20001      7331      0.00  76056.00      0.00       0  mongod
12:50:15 AM 20001      7331      0.00  19032.00      0.00       0  mongod
12:50:16 AM 20001      7331      0.00  50668.00      0.00       0  mongod
12:50:17 AM 20001      7331      0.00  35924.00      0.00       0  mongod
12:50:18 AM 20001      7331      0.00 207612.00      0.00       0  mongod
12:50:19 AM 20001      7331      0.00  19080.00      0.00       0  mongod
12:50:20 AM 20001      7331      0.00  10792.00      0.00       0  mongod
12:50:21 AM 20001      7331      0.00   2592.00      0.00       0  mongod
12:50:22 AM 20001      7331      0.00  19196.00      0.00       0  mongod
12:50:23 AM 20001      7331      0.00  19396.00      0.00       0  mongod
12:50:24 AM 20001      7331      0.00  19328.00      0.00       0  mongod
12:50:25 AM 20001      7331      0.00  19548.00      0.00       0  mongod
12:50:26 AM 20001      7331      0.00 130532.00      0.00       0  mongod
12:50:27 AM 20001      7331      0.00  19020.00      0.00       0  mongod
12:50:28 AM 20001      7331      0.00  18776.00      0.00       0  mongod
12:50:29 AM 20001      7331      0.00  18424.00      0.00       0  mongod
12:50:30 AM 20001      7331      0.00  20012.00      0.00       0  mongod
12:50:31 AM 20001      7331      0.00  83216.00      0.00       0  mongod
12:50:32 AM 20001      7331      0.00  19204.00      0.00       0  mongod
12:50:33 AM 20001      7331      0.00  18980.00      0.00       0  mongod
12:50:34 AM 20001      7331      0.00  83832.00      0.00       0  mongod
12:50:35 AM 20001      7331      0.00  68764.00      0.00       0  mongod
12:50:36 AM 20001      7331      0.00 130564.00      0.00       0  mongod
12:50:37 AM 20001      7331      0.00 308376.00      0.00       0  mongod
12:50:38 AM 20001      7331      0.00  30268.00      0.00       0  mongod
12:50:39 AM 20001      7331      0.00    204.00      0.00       0  mongod
12:50:40 AM 20001      7331      0.00   4964.00      0.00       0  mongod
12:50:41 AM 20001      7331      0.00  19592.00      0.00       0  mongod
12:50:42 AM 20001      7331      0.00  22780.00      0.00       0  mongod
12:50:43 AM 20001      7331      0.00  48156.00      0.00       0  mongod
12:50:44 AM 20001      7331      0.00  20616.00      0.00       0  mongod
12:50:45 AM 20001      7331      0.00  35580.00      0.00       0  mongod
12:50:46 AM 20001      7331      0.00  48452.00      0.00       0  mongod
12:50:47 AM 20001      7331      0.00  27976.00      0.00       0  mongod
12:50:48 AM 20001      7331      0.00  19408.00      0.00       0  mongod
12:50:49 AM 20001      7331      0.00  18416.00      0.00       0  mongod
12:50:50 AM 20001      7331      0.00  19192.00      0.00       0  mongod
12:50:51 AM 20001      7331      0.00  19056.00      0.00       0  mongod
12:50:52 AM 20001      7331      0.00  28676.00      0.00       0  mongod
12:50:53 AM 20001      7331      0.00  18920.00      0.00       0  mongod
12:50:54 AM 20001      7331      0.00  19180.00      0.00       0  mongod
12:50:55 AM 20001      7331      0.00  20032.00      0.00       0  mongod
12:50:56 AM 20001      7331      0.00  59796.00      0.00       0  mongod
12:50:57 AM 20001      7331      0.00  16360.00      0.00       0  mongod
12:50:58 AM 20001      7331      0.00  49144.00      0.00       0  mongod
12:50:59 AM 20001      7331      0.00  61164.00      0.00       0  mongod
12:51:00 AM 20001      7331      0.00 102920.00      0.00       0  mongod
12:51:01 AM 20001      7331      0.00  19628.00     24.00       0  mongod
12:51:02 AM 20001      7331      0.00  18832.00      0.00       0  mongod
12:51:03 AM 20001      7331      0.00  56776.00      0.00       0  mongod
12:51:04 AM 20001      7331      0.00  19196.00      0.00       0  mongod
12:51:05 AM 20001      7331      0.00 234332.00      0.00       0  mongod
12:51:06 AM 20001      7331      0.00  18896.00      0.00       0  mongod
12:51:07 AM 20001      7331      0.00  19284.00      0.00       0  mongod
12:51:08 AM 20001      7331      0.00  18576.00      0.00       0  mongod
12:51:09 AM 20001      7331      0.00  19408.00      0.00       0  mongod
12:51:10 AM 20001      7331      0.00  18736.00      0.00       0  mongod
12:51:11 AM 20001      7331      0.00  18908.00      0.00       0  mongod
12:51:12 AM 20001      7331      0.00  19312.00      0.00       0  mongod
12:51:13 AM 20001      7331      0.00  25484.00      0.00       0  mongod
12:51:14 AM 20001      7331      0.00  34888.00      0.00       0  mongod
12:51:15 AM 20001      7331      0.00  28836.00      0.00       0  mongod
12:51:16 AM 20001      7331      0.00 189124.00      0.00       0  mongod
12:51:17 AM 20001      7331      0.00  16808.00      0.00       0  mongod
12:51:18 AM 20001      7331      0.00   2968.00      0.00       0  mongod
12:51:19 AM 20001      7331      0.00  19216.00      0.00       0  mongod
12:51:20 AM 20001      7331      0.00  17052.00      0.00       0  mongod
12:51:21 AM 20001      7331      0.00  18244.00      0.00       0  mongod
12:51:22 AM 20001      7331      0.00  19744.00      0.00       0  mongod
12:51:23 AM 20001      7331      0.00  37616.00      0.00       0  mongod
12:51:24 AM 20001      7331      0.00  97832.00      0.00       0  mongod
12:51:25 AM 20001      7331      0.00 131064.00      0.00       0  mongod
12:51:26 AM 20001      7331      0.00  19188.00      0.00       0  mongod
12:51:27 AM 20001      7331      0.00  18252.00      0.00       0  mongod
12:51:28 AM 20001      7331      0.00  11880.00      0.00       0  mongod
12:51:29 AM 20001      7331      0.00   7072.00      0.00       0  mongod
12:51:30 AM 20001      7331      0.00  19612.00      0.00       0  mongod
12:51:31 AM 20001      7331      0.00  19256.00      0.00       0  mongod
12:51:32 AM 20001      7331      0.00  21488.00      0.00       0  mongod
12:51:33 AM 20001      7331      0.00 142808.00      0.00       0  mongod
12:51:34 AM 20001      7331      0.00  18848.00      0.00       0  mongod
12:51:35 AM 20001      7331      0.00  17584.00      0.00       0  mongod
12:51:36 AM 20001      7331      0.00  16188.00      0.00       0  mongod
12:51:37 AM 20001      7331      0.00  35804.00      0.00       0  mongod
12:51:38 AM 20001      7331      0.00  97244.00      0.00       0  mongod
12:51:39 AM 20001      7331      0.00  18992.00      0.00       0  mongod
12:51:40 AM 20001      7331      0.00  44900.00      0.00       0  mongod
12:51:41 AM 20001      7331      0.00 150648.00      0.00       0  mongod
12:51:42 AM 20001      7331      0.00 106836.00      0.00       0  mongod
12:51:43 AM 20001      7331      0.00 276172.00      0.00       0  mongod
12:51:44 AM 20001      7331      0.00    260.00      0.00       0  mongod
12:51:45 AM 20001      7331      0.00    124.00      0.00       0  mongod
12:51:46 AM 20001      7331      0.00  13612.00      0.00       0  mongod
12:51:47 AM 20001      7331      0.00  19352.00      0.00       0  mongod
12:51:48 AM 20001      7331      0.00  26444.00      0.00       0  mongod
12:51:49 AM 20001      7331      0.00  42504.00      0.00       0  mongod
12:51:50 AM 20001      7331      0.00  25804.00      0.00       0  mongod
12:51:51 AM 20001      7331      0.00  56820.00      0.00       0  mongod
12:51:52 AM 20001      7331      0.00  67512.00      0.00       0  mongod
12:51:53 AM 20001      7331      0.00  42292.00      0.00       0  mongod
12:51:54 AM 20001      7331      0.00  26112.00      0.00       0  mongod
12:51:55 AM 20001      7331      0.00  44672.00      0.00       0  mongod
12:51:56 AM 20001      7331      0.00 102500.00      0.00       0  mongod
12:51:57 AM 20001      7331      0.00  18388.00      0.00       0  mongod
12:51:58 AM 20001      7331      0.00  31428.00      0.00       0  mongod
12:51:59 AM 20001      7331      0.00  29840.00      0.00       0  mongod
12:52:00 AM 20001      7331      0.00  13876.00      0.00       0  mongod
12:52:01 AM 20001      7331      0.00  19156.00      0.00       0  mongod
12:52:02 AM 20001      7331      0.00  19248.00      0.00       0  mongod
12:52:03 AM 20001      7331      0.00  18776.00      0.00       0  mongod
12:52:04 AM 20001      7331      0.00  18860.00      0.00       0  mongod
12:52:05 AM 20001      7331      0.00  16544.00      0.00       0  mongod
12:52:06 AM 20001      7331      0.00  18732.00      0.00       0  mongod
12:52:07 AM 20001      7331      0.00  19092.00     24.00       0  mongod
12:52:08 AM 20001      7331      0.00  19632.00      0.00       0  mongod
12:52:09 AM 20001      7331      0.00  18712.00      0.00       0  mongod
12:52:10 AM 20001      7331      0.00 119880.00      0.00       0  mongod
12:52:11 AM 20001      7331      0.00  19312.00      0.00       0  mongod
12:52:12 AM 20001      7331      0.00  18748.00      0.00       0  mongod
12:52:13 AM 20001      7331      0.00 130960.00      0.00       0  mongod
12:52:14 AM 20001      7331      0.00  19400.00      0.00       0  mongod
12:52:15 AM 20001      7331      0.00  17000.00      0.00       0  mongod
12:52:16 AM 20001      7331      0.00  17924.00      0.00       0  mongod
12:52:17 AM 20001      7331      0.00  19296.00      0.00       0  mongod
12:52:18 AM 20001      7331      0.00  63024.00      0.00       0  mongod
12:52:19 AM 20001      7331      0.00 232876.00      0.00       0  mongod
12:52:20 AM 20001      7331      0.00  18484.00      0.00       0  mongod
12:52:21 AM 20001      7331      0.00  18448.00      0.00       0  mongod
12:52:22 AM 20001      7331      0.00  19256.00      0.00       0  mongod
12:52:23 AM 20001      7331      0.00  19220.00      0.00       0  mongod
12:52:24 AM 20001      7331      0.00  19376.00      0.00       0  mongod
12:52:25 AM 20001      7331      0.00  18872.00      0.00       0  mongod
12:52:26 AM 20001      7331      0.00  19548.00      0.00       0  mongod
12:52:27 AM 20001      7331      0.00 141956.00      0.00       0  mongod
12:52:28 AM 20001      7331      0.00  18908.00      0.00       0  mongod
12:52:29 AM 20001      7331      0.00  18872.00      0.00       0  mongod
12:52:30 AM 20001      7331      0.00  17292.00      0.00       0  mongod
12:52:31 AM 20001      7331      0.00  27204.00      0.00       0  mongod
12:52:32 AM 20001      7331      0.00  20964.00      0.00       0  mongod
12:52:33 AM 20001      7331      0.00  38912.00      0.00       0  mongod
12:52:34 AM 20001      7331      0.00 138996.00      0.00       0  mongod
12:52:35 AM 20001      7331      0.00  18628.00      0.00       0  mongod
12:52:36 AM 20001      7331      0.00  19292.00      0.00       0  mongod
12:52:37 AM 20001      7331      0.00  18300.00      0.00       0  mongod
12:52:38 AM 20001      7331      0.00  44248.00      0.00       0  mongod
12:52:39 AM 20001      7331      0.00  67324.00      0.00       0  mongod
12:52:40 AM 20001      7331      0.00  20392.00      0.00       0  mongod
12:52:41 AM 20001      7331      0.00   1568.00      0.00       0  mongod
12:52:42 AM 20001      7331      0.00 122576.00      0.00       0  mongod
12:52:43 AM 20001      7331      0.00 230528.00      0.00       0  mongod
12:52:44 AM 20001      7331      0.00  18056.00      0.00       0  mongod
12:52:45 AM 20001      7331      0.00  18456.00      0.00       0  mongod
12:52:46 AM 20001      7331      0.00  52796.00      0.00       0  mongod
12:52:47 AM 20001      7331      0.00  66132.00      0.00       0  mongod
12:52:48 AM 20001      7331      0.00 205112.00      0.00       0  mongod
12:52:49 AM 20001      7331      0.00    512.00      0.00       0  mongod
12:52:50 AM 20001      7331      0.00    404.00      0.00       0  mongod
12:52:51 AM 20001      7331      0.00   7004.00      0.00       0  mongod
12:52:52 AM 20001      7331      0.00  20036.00      0.00       0  mongod
12:52:53 AM 20001      7331      0.00  19580.00      0.00       0  mongod
12:52:54 AM 20001      7331      0.00  19880.00      0.00       0  mongod
12:52:55 AM 20001      7331      0.00  19828.00      0.00       0  mongod
12:52:56 AM 20001      7331      0.00  19224.00      0.00       0  mongod
12:52:57 AM 20001      7331      0.00  19344.00      0.00       0  mongod
12:52:58 AM 20001      7331      0.00  22532.00      0.00       0  mongod
12:52:59 AM 20001      7331      0.00  42460.00      0.00       0  mongod
12:53:00 AM 20001      7331      0.00  19084.00      0.00       0  mongod
12:53:01 AM 20001      7331      0.00  30352.00      0.00       0  mongod
12:53:02 AM 20001      7331      0.00  19104.00      0.00       0  mongod
12:53:03 AM 20001      7331      0.00  29748.00      0.00       0  mongod
12:53:04 AM 20001      7331      0.00  30860.00      0.00       0  mongod
12:53:05 AM 20001      7331      0.00 152652.00      0.00       0  mongod
12:53:06 AM 20001      7331      0.00  19140.00      0.00       0  mongod
12:53:07 AM 20001      7331      0.00  19100.00      0.00       0  mongod
12:53:08 AM 20001      7331      0.00  19544.00      0.00       0  mongod
12:53:09 AM 20001      7331      0.00  18956.00      0.00       0  mongod
12:53:10 AM 20001      7331      0.00  19444.00     24.00       0  mongod
12:53:11 AM 20001      7331      0.00  57848.00      0.00       0  mongod
12:53:12 AM 20001      7331      0.00  33192.00      0.00       0  mongod
12:53:13 AM 20001      7331      0.00 132724.00      0.00       0  mongod
12:53:14 AM 20001      7331      0.00  76952.00      0.00       0  mongod
12:53:15 AM 20001      7331      0.00  19160.00      0.00       0  mongod
12:53:16 AM 20001      7331      0.00  19628.00      0.00       0  mongod
12:53:17 AM 20001      7331      0.00  19300.00      0.00       0  mongod
12:53:18 AM 20001      7331      0.00  14688.00      0.00       0  mongod
12:53:19 AM 20001      7331      0.00  14616.00      0.00       0  mongod
12:53:20 AM 20001      7331      0.00  18688.00      0.00       0  mongod
12:53:21 AM 20001      7331      0.00  95400.00      0.00       0  mongod
12:53:22 AM 20001      7331      0.00  20076.00      0.00       0  mongod
12:53:23 AM 20001      7331      0.00  19204.00      0.00       0  mongod
12:53:24 AM 20001      7331      0.00  92684.00      0.00       0  mongod
12:53:25 AM 20001      7331      0.00  18360.00      0.00       0  mongod
12:53:26 AM 20001      7331      0.00  62524.00      0.00       0  mongod
12:53:27 AM 20001      7331      0.00  18216.00      0.00       0  mongod
12:53:28 AM 20001      7331      0.00  80832.00      0.00       0  mongod
12:53:29 AM 20001      7331      0.00  18380.00      0.00       0  mongod
12:53:30 AM 20001      7331      0.00  31924.00      0.00       0  mongod
12:53:31 AM 20001      7331      0.00  49356.00      0.00       0  mongod
12:53:32 AM 20001      7331      0.00  40660.00      0.00       0  mongod
12:53:33 AM 20001      7331      0.00  27712.00      0.00       0  mongod
12:53:34 AM 20001      7331      0.00  27204.00      0.00       0  mongod
12:53:35 AM 20001      7331      0.00  37700.00      0.00       0  mongod
12:53:36 AM 20001      7331      0.00 321160.00      0.00       0  mongod
12:53:37 AM 20001      7331      0.00  19108.00      0.00       0  mongod
12:53:38 AM 20001      7331      0.00  18988.00      0.00       0  mongod
12:53:39 AM 20001      7331      0.00  14940.00      0.00       0  mongod
12:53:40 AM 20001      7331      0.00  18464.00      0.00       0  mongod
12:53:41 AM 20001      7331      0.00  18880.00      0.00       0  mongod
12:53:42 AM 20001      7331      0.00  19356.00      0.00       0  mongod
12:53:43 AM 20001      7331      0.00  19272.00      0.00       0  mongod
12:53:44 AM 20001      7331      0.00   6524.00      0.00       0  mongod
12:53:45 AM 20001      7331      0.00   8760.00      0.00       0  mongod
12:53:46 AM 20001      7331      0.00  19028.00      0.00       0  mongod
12:53:47 AM 20001      7331      0.00 116280.00      0.00       0  mongod
12:53:48 AM 20001      7331      0.00  17928.00      0.00       0  mongod
12:53:49 AM 20001      7331      0.00  20420.00      0.00       0  mongod
12:53:50 AM 20001      7331      0.00 107844.00      0.00       0  mongod
12:53:51 AM 20001      7331      0.00 115916.00      0.00       0  mongod
12:53:52 AM 20001      7331      0.00 262740.00      0.00       0  mongod
12:53:53 AM 20001      7331      0.00 163492.00      0.00       0  mongod
12:53:54 AM 20001      7331      0.00    264.00      0.00       0  mongod
12:53:55 AM 20001      7331      0.00    249.50      0.00       0  mongod
12:53:56 AM 20001      7331      0.00    208.00      0.00       0  mongod
12:53:57 AM 20001      7331      0.00  16672.00      0.00       0  mongod
12:53:58 AM 20001      7331      0.00  19528.00      0.00       0  mongod
12:53:59 AM 20001      7331      0.00  19308.00      0.00       0  mongod
12:54:00 AM 20001      7331      0.00  18576.00      0.00       0  mongod
12:54:01 AM 20001      7331      0.00  31900.00      0.00       0  mongod
12:54:02 AM 20001      7331      0.00  34592.00      0.00       0  mongod
12:54:03 AM 20001      7331      0.00  46288.00      0.00       0  mongod
12:54:04 AM 20001      7331      0.00  94320.00      0.00       0  mongod
12:54:05 AM 20001      7331      0.00  22808.00      0.00       0  mongod
12:54:06 AM 20001      7331      0.00  18864.00      0.00       0  mongod
12:54:07 AM 20001      7331      0.00  60932.00      0.00       0  mongod
12:54:08 AM 20001      7331      0.00 115036.00      0.00       0  mongod
12:54:09 AM 20001      7331      0.00  18760.00      0.00       0  mongod
12:54:10 AM 20001      7331      0.00  19400.00      0.00       0  mongod
12:54:11 AM 20001      7331      0.00  19356.00      0.00       0  mongod
12:54:12 AM 20001      7331      0.00  19236.00      0.00       0  mongod
12:54:13 AM 20001      7331      0.00  33024.00      0.00       0  mongod
12:54:14 AM 20001      7331      0.00  74740.00      0.00       0  mongod
12:54:15 AM 20001      7331      0.00  19524.00      0.00       0  mongod
12:54:16 AM 20001      7331      0.00  32288.00      0.00       0  mongod
12:54:17 AM 20001      7331      0.00  30140.00     24.00       0  mongod
12:54:18 AM 20001      7331      0.00 147568.00      0.00       0  mongod
